gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster
FAM87B	1.49124258410452e-06	0.00140822139907782	0.263256863482512	0.0468183448220903	5.69044189164837e-06	c17
LINC00115	4.59953636199261e-55	0.0294071491191614	5.52839413313276	1.56492807905327	5.48379845391071e-54	c17
NOC2L	1.39594808163351e-15	0.00590166068940552	14.8552087250846	9.54396939873292	7.82767208858464e-15	c17
KLHL17	0.000505031473596047	0.00147073226755625	1.7675817976683	1.05490696099135	0.00160107246067343	c17
AL645608.8	8.37929168646111e-68	0.0232535023814009	3.34712297856337	0.583735107781807	1.15363171010071e-66	c17
HES4	3.49638715377536e-202	0.168025338634844	21.8127115456939	6.42606686058095	1.25548000388991e-200	c17
ISG15	5.57410855162276e-29	0.18161284407895	54.5693869875893	38.8512571223652	4.35362022832613e-28	c17
AL645608.2	1.11341397340075e-35	0.00956534886980512	1.46671681083114	0.225126509144519	9.81126585389237e-35	c17
AGRN	1.3860442021668e-32	0.0241882501537736	5.11470477623167	1.86476471291389	1.15319152697271e-31	c17
AL645608.9	1.11371353005977e-14	0.00410638997986532	0.639338097028958	0.108578714587401	6.08037186572431e-14	c17
SDF4	1.08396725781057e-55	0.114005665934822	52.3128995863106	30.3412758497032	1.3077012191529e-54	c17
B3GALT6	2.66098044273152e-28	0.021502755571784	6.39338097028958	2.73937123959039	2.05300119825925e-27	c17
UBE2J2	1.77336218065019e-22	0.0118971997213822	22.9785633696879	14.5206598398215	1.19933496298943e-21	c17
ACAP3	2.50179403235773e-06	0.00363371470991328	6.242948476871	4.26545005379129	9.40640899744547e-06	c17
PUSL1	9.9290502410605e-14	0.00922654112111477	7.6720571643475	4.48260748296609	5.24988943693342e-13	c17
INTS11	1.78192264852344e-15	0.000571652648343995	19.1801429108687	12.722636171654	9.96367485598184e-15	c17
DVL1	4.7649297353748e-14	0.0122401862757748	3.30951485520872	1.47926046937881	2.54752452518731e-13	c17
AURKAIP1	3.65094751952161e-54	0.151878370333937	59.684091763821	35.6088377096864	4.29031106901597e-53	c17
MRPL20	3.69590841888373e-67	0.149014863236398	53.4035351635953	30.5205801490218	5.06345492453115e-66	c17
ANKRD65	7.18544901913763e-25	0.00943300478956273	1.7675817976683	0.41439215842531	5.13390688546736e-24	c17
VWA1	0.000964661550845498	0.001757155731173	0.639338097028958	0.28688687890983	0.00296216984913535	c17
ATAD3B	1.20285374014704e-10	0.00522725812476946	6.69424595712674	4.05925010957485	5.67149005160292e-10	c17
ATAD3A	2.37485342733333e-16	0.0145676240017314	7.25836780744641	3.98453998485875	1.35987424015546e-15	c17
SSU72	4.81958787094196e-34	0.0884043746734198	55.7728469349379	34.7720843128661	4.10773413000385e-33	c17
AL645728.1	7.06454535637637e-17	0.0133325213343888	2.97104174501692	1.16547794557118	4.10910028030092e-16	c17
FNDC10	4.82319980561054e-16	0.00898723939766128	1.69236555095901	0.515997928039208	2.7430977629399e-15	c17
AL691432.2	9.77676145398417e-09	0.00408970187316893	3.38473110191801	1.82790771805395	4.19676213546296e-08	c17
FO704657.1	0.00408936066229774	0.00214510354196057	0.48890560361038	0.220145834163446	0.0117522688853592	c17
NADK	1.25527047263924e-84	0.08354707746627	19.5186160210605	8.28983543849863	2.09136915605439e-83	c17
GNB1	2.06408599746163e-160	0.20066218657269	45.4682211357653	20.3580109176396	5.90659694393074e-159	c17
FAAP20	4.74688168503724e-84	0.145310863248798	50.6205340353516	27.2333346615133	7.8269871166558e-83	c17
SKI	2.0674545307887e-28	0.023534928510925	16.0210605490786	8.96123042594732	1.59765645284773e-27	c17
RER1	1.85356700807284e-116	0.212921987087654	54.6822113576533	28.294218432482	3.94197402135364e-115	c17
PEX10	1.62727709809419e-22	0.0186408518496269	8.04813839789395	4.08714188946886	1.10186996397906e-21	c17
AL139246.4	0.0046829210968205	0.000296866056525748	0.0376081233546446	0.00298840498864406	0.0133281723543803	c17
HES5	6.87562403089423e-09	0.00148891675766575	0.338473110191801	0.0547874247918078	2.96890277775371e-08	c17
AL139246.5	5.27211204552772e-171	0.133027036950874	23.80594208349	7.89038530501654	1.60595907159772e-169	c17
TNFRSF14-AS1	4.25636689236932e-15	0.0106908548887872	5.15231289958631	2.60290074510898	2.35250548510683e-14	c17
TNFRSF14	1.80860971010623e-48	0.107039153570687	48.7777359909741	29.2106626289995	1.96111065171493e-47	c17
AL590438.1	1.89904876616808e-10	0.00192746651286781	0.338473110191801	0.0468183448220903	8.88288668336752e-10	c17
TPRG1L	7.9522478185812e-06	0.00391938961757564	3.61037984204588	2.26620711638841	2.90335823361176e-05	c17
CEP104	3.44190153806539e-09	0.00427149537645584	7.40880030086499	4.76650595688728	1.50599470037361e-08	c17
LINC01134	3.19867236701597e-09	0.00237935566299356	0.413689356901091	0.0757062597123162	1.40213140563301e-08	c17
NPHP4	5.15407303880907e-19	0.0134862899725328	3.53516359533659	1.41251942463243	3.19869173900034e-18	c17
KCNAB2	4.39173989616535e-37	0.0443094976277916	30.4625799172621	18.0459815914253	3.97329842561623e-36	c17
RPL22	1.41831049203799e-13	0.0335934903248685	97.1041745016924	89.309479220624	7.44985078809243e-13	c17
GPR153	2.22351512180299e-08	0.00510038078967746	1.05302745393005	0.369566083595649	9.40144353946403e-08	c17
ACOT7	5.24241351343829e-08	0.000892043655681046	10.9439638962016	7.72701916563733	2.17383858078256e-07	c17
ZBTB48	6.17192897809008e-24	0.0184597693995863	8.38661150808575	4.20568195401841	4.32047910806064e-23	c17
KLHL21	1.79720709755262e-50	0.0430835364291338	10.6807070327191	4.38498625333705	2.00781917514056e-49	c17
THAP3	4.68430232785687e-10	0.00496554884508844	5.75404287326062	3.42770052197474	2.15355903319621e-09	c17
DNAJC11	1.03899877909532e-13	0.0115190236739759	6.69424595712674	3.78531298561581	5.48841408935245e-13	c17
CAMTA1-DT	9.13215157554091e-07	0.00330486649679918	0.752162467092892	0.254014424034745	3.52972340141167e-06	c17
CAMTA1	1.38534403114973e-150	0.227499916081159	52.2000752162467	24.9970115950114	3.72886581995984e-149	c17
AL359881.2	2.33993744510265e-05	0.000381300047712655	0.0376081233546446	0.000996134996214687	8.22063063351369e-05	c17
VAMP3	2.27157176078687e-261	0.186900388780622	33.5088379089883	10.7841574690202	1.05517969131953e-259	c17
Z98884.1	0.00208059511955175	0.00160728195348633	0.601729973674314	0.277921663943898	0.00618553311936234	c17
PARK7	7.22990208705084e-12	0.108525026712748	71.4930424971794	48.7508467147468	3.56373392409628e-11	c17
ERRFI1	1.39485582505385e-09	0.0114077165718154	5.45317788642347	3.25337689763717	6.22911779769053e-09	c17
AL034417.2	0.000718803404289668	0.00163079331666244	0.225648740127868	0.0587719647766665	0.00224671282134827	c17
AL358876.2	1.06369858681758e-13	0.00187881341516144	0.300864986837157	0.0278917798940112	5.61623476144331e-13	c17
