Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
TNF-alpha Signaling via NF-kB	163/200	1.33138160179247e-53	6.65690800896237e-52	0	0	10.9839783326022	1337.30806929367	CD83;CD80;SERPINE1;TNC;RNF19B;IRS2;TNF;SAT1;ETS2;ICAM1;IFIT2;CCND1;PLAU;ZC3H12A;NAMPT;CCRL2;SLC16A6;MAP3K8;DENND5A;CCNL1;PHLDA2;IER5;PHLDA1;ICOSLG;IER3;MAP2K3;GEM;IL23A;NINJ1;TRIB1;PLPP3;SQSTM1;ATF3;PFKFB3;SDC4;FUT4;SOCS3;SNN;MSC;MCL1;ABCA1;EGR1;EGR2;EGR3;JAG1;GADD45B;GADD45A;TIPARP;PLK2;LIF;ZBTB10;INHBA;NFKB1;FOSL2;NFKB2;FOSL1;EHD1;NFKBIA;NR4A2;NR4A1;RCAN1;CXCL10;YRDC;PTPRE;IL6;CXCL11;NR4A3;BCL6;ID2;GPR183;MAFF;BHLHE40;BCL3;REL;NFKBIE;IL7R;MXD1;NFE2L2;BTG3;CDKN1A;TNFAIP8;B4GALT1;TNFAIP6;PLEK;TNFAIP2;TNFAIP3;CXCL1;SLC2A3;CXCL3;LITAF;AREG;CXCL2;SLC2A6;IFIH1;PANX1;KYNU;PDE4B;OLR1;PMEPA1;KDM6B;KLF10;TGIF1;DUSP5;DUSP2;EDN1;SERPINB2;TSC22D1;DUSP1;RIPK2;IFNGR2;SPHK1;IL18;PLAUR;TRAF1;F3;SERPINB8;RHOB;IL1A;IL1B;SGK1;FJX1;CD44;BIRC2;HBEGF;TLR2;B4GALT5;PPP1R15A;NFAT5;CEBPB;BCL2A1;CEBPD;PTGS2;TANK;RELB;DRAM1;NFIL3;CCL4;CCL2;HES1;PDLIM5;LDLR;GCH1;LAMB3;CCL20;G0S2;CFLAR;ATP2B1;SOD2;KLF4;PNRC1;VEGFA;PER1;SPSB1;KLF6;MARCKS;TNIP1;TNIP2;CLCF1;KLF9;TRIP10;FOSB;ACKR3;PTX3
Inflammatory Response	138/200	1.44242835957183e-31	3.60607089892959e-30	0	0	5.51544908008137	391.673052092907	CSF3;CSF3R;AQP9;SERPINE1;ICAM4;AHR;PVR;ICAM1;BEST1;NAMPT;CCRL2;CLEC5A;C3AR1;SCN1B;ICOSLG;CMKLR1;IL4R;IL1R1;SLC11A2;CYBB;EREG;SELENOS;IFNAR1;CALCRL;EBI3;HPN;C5AR1;FPR1;LPAR1;SLC1A2;PSEN1;MEFV;HIF1A;PIK3R5;HRH1;IRAK2;NLRP3;CD14;NDP;SLAMF1;LYN;ABCA1;MSR1;FZD5;TNFSF15;LIF;INHBA;NFKB1;NFKBIA;MARCO;CXCL10;PTPRE;CXCL11;IL6;GPR183;IL7R;MXD1;CD40;CDKN1A;CXCL9;CXCL8;TNFAIP6;ITGB3;ATP2A2;ADM;ADGRE1;GPR132;STAB1;PDE4B;OLR1;ITGB8;FFAR2;KIF1B;TIMP1;SCARF1;IL10;EDN1;PTGIR;IL15;RIPK2;IFNGR2;SPHK1;IL18;RHOG;PLAUR;GP1BA;EMP3;TNFRSF1B;F3;TLR1;IL1A;RNF144B;MMP14;ADORA2B;IL1B;CD48;LCP2;ITGA5;MET;CHST2;TLR2;HBEGF;PTGER2;PTAFR;GNAI3;SGMS2;NOD2;ACVR1B;ATP2C1;SLC7A1;GNA15;CCL7;P2RY2;PDPN;GPC3;CCL2;LDLR;CCL17;CD55;KCNJ2;CCL24;GABBR1;CCL22;GCH1;SLC31A2;CCL20;SLC31A1;IL10RA;TPBG;ADRM1;OSM;ATP2B1;ACVR2A;P2RX7;KLF6;P2RX4;AXL;ABI1
Hypoxia	111/200	5.20512056714167e-15	6.50640070892708e-14	0	0	3.07000864304235	100.96992419742	ERO1A;ERRFI1;SCARB1;TES;SERPINE1;HDLBP;IRS2;ENO1;ENO2;RBPJ;NDST2;NDST1;MT2A;FAM162A;PPFIA4;IER3;TGM2;BNIP3L;WSB1;MIF;PGF;SAP30;ILVBL;RRAGD;S100A4;ATF3;MT1E;PFKFB3;SDC4;SDC2;SDC3;PDGFB;NEDD4L;AK4;FOXO3;NDRG1;LDHA;PGK1;HMOX1;DTNA;TIPARP;B3GALT6;CP;FOSL2;EXT1;SLC6A6;GRHPR;IL6;P4HA1;P4HA2;BHLHE40;MAFF;TGFBI;GALK1;GPI;CDKN1A;CITED2;GBE1;HEXA;SLC2A1;TNFAIP3;ADM;SLC2A3;SLC2A5;HK2;HK1;AKAP12;GYS1;CSRP2;PGM2;TPI1;ANXA2;DUSP1;GAA;PLAUR;AMPD3;F3;ADORA2B;ALDOC;PLIN2;ANGPTL4;ALDOA;GAPDH;FBP1;CHST2;TMEM45A;PPP1R15A;GLRX;UGP2;NFIL3;PHKG1;HAS1;NOCT;MXI1;GPC3;GPC4;CA12;MAP3K1;CAVIN1;CAVIN3;TPBG;PNRC1;HS3ST1;VEGFA;KLF7;PFKL;KLF6;NAGK;CCNG2;ACKR3;PFKP
Complement	111/200	5.20512056714167e-15	6.50640070892708e-14	0	0	3.07000864304235	100.96992419742	FCN1;CDA;GMFB;SERPINE1;LIPA;DOCK10;LGALS3;LAMP2;PRKCD;COL4A2;GPD2;FDX1;SERPING1;ADAM9;SCG3;LAP3;S100A9;CFB;DGKH;PDGFB;PSEN1;PLA2G7;C2;PIK3R5;C3;PPP4C;S100A13;S100A12;LTA4H;LYN;BRPF3;FN1;CP;MT3;EHD1;IL6;GNB2;MAFF;GNB4;CALM3;GRB2;CALM1;LGMN;CPM;DOCK4;SERPINA1;ITGAM;CPQ;PLEK;TNFAIP3;CXCL1;CTSS;CASP9;CSRP1;CASP5;CTSL;CA2;KYNU;CASP4;TIMP2;CASP1;ME1;OLR1;CTSH;TIMP1;CD36;CTSD;CTSC;CTSB;DUSP5;SERPINB2;FCER1G;CR1;ANXA5;RHOG;PLAUR;PLA2G4A;GP1BA;SIRT6;MMP8;F3;RBSN;ADRA2B;DUSP6;F5;MMP12;MMP14;PLSCR1;PIK3CA;LCP2;ANG;C1QA;CEBPB;LRP1;SRC;GNAI3;PRCP;GNAI2;PPP2CB;CD59;STX4;SH2B3;CD55;GCA;PRSS36;ATOX1;PDP1;APOC1;C1QC;MSRB1;HSPA1A
Adipogenesis	106/200	1.15190516745749e-12	1.15190516745749e-11	0	0	2.77236829880145	76.2113063350897	SCARB1;SLC27A1;MTCH2;PHLDB1;ITSN1;ARAF;GHITM;PIM3;DGAT1;APLP2;TALDO1;ATP1B3;SDHB;ACLY;POR;GPD2;RAB34;UQCRC1;RTN3;CD151;PFKFB3;MGST3;AK2;LPL;MRPL15;ADIPOR2;SULT1A1;C3;PRDX3;BCL2L13;GRPEL1;DHRS7B;APOE;CYC1;RREB1;SLC19A1;ABCA1;ESRRA;FZD4;GADD45A;IDH1;RMDN3;CHCHD10;DNAJC15;QDPR;REEP5;BCL6;UQCRQ;PEMT;NABP1;ACO2;ORM1;COX7B;RNF11;SOWAHC;GBE1;ETFB;CPT2;ALDH2;NKIRAS1;ME1;CD36;ACADS;YWHAG;COX8A;GPX4;IFNGR1;GPX3;ARL4A;TST;ACOX1;ITGA7;PPARG;PLIN2;ANGPTL4;CD302;ALDOA;TKT;MGLL;PPP1R15B;COL15A1;ECHS1;NDUFB7;UQCR11;UQCR10;RETN;TANK;AGPAT3;GPAT4;DDT;UBQLN1;DRAM2;MAP4K3;CAVIN1;RIOK3;IDH3G;SQOR;VEGFB;FAH;PFKL;FABP4;CCNG2;LEP;NDUFAB1;ATP5PO;CRAT
IL-6/JAK/STAT3 Signaling	56/87	9.99450113131262e-12	8.32875094276052e-11	0	0	4.42244379276637	112.016017182741	ACVRL1;CXCL9;CSF3R;ITGB3;CXCL1;CXCL3;TNF;LEPR;MAP3K8;CD36;IL13RA1;IL4R;TNFRSF12A;IL1R1;IFNGR1;IFNGR2;IL1R2;TYK2;TNFRSF1B;TNFRSF1A;IL17RA;IL1B;IL3RA;STAM2;TNFRSF21;CD44;TLR2;IFNAR1;EBI3;CSF2RB;ACVR1B;CBL;CSF2RA;PIK3R5;SOCS3;CCL7;PDGFC;HMOX1;CD14;A2M;CCR1;PTPN1;TGFB1;IL10RB;STAT2;CXCL10;IL6;CXCL11;IL2RA;CD9;GRB2;LTBR;MYD88;PTPN2;CRLF2;PF4
Oxidative Phosphorylation	103/200	2.31481959348303e-11	1.65344256677359e-10	0	0	2.60866497725048	63.8838686276814	ECI1;MPC1;PDK4;ATP6V1E1;ACAA1;PDHX;ATP6V1G1;CPT1A;ATP6V0E1;SDHD;ATP1B1;SDHB;COX6B1;COX7A2L;POR;FDX1;UQCRC1;VDAC2;VDAC1;UQCRC2;MGST3;COX17;ATP5MC3;COX7A2;MRPL15;UQCRH;ATP5MC1;PRDX3;LDHA;CYB5R3;RHOT1;GRPEL1;ATP6V1H;CYC1;ATP6V1D;ATP6V1C1;ATP5MF;ATP6V1F;ATP5ME;IDH1;UQCRQ;ACO2;GPI;COX7B;MRPS15;ACADVL;ALAS1;MRPS12;HCCS;ETFB;TCIRG1;MRPL35;TIMM17A;COX8A;ATP6V0B;ATP6AP1;GPX4;NDUFC1;HADHB;NDUFS8;NDUFS7;NDUFS6;NDUFS4;NDUFS2;SLC25A5;ATP6V0C;SLC25A11;FXN;FH;ECHS1;OAT;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;TIMM13;NDUFB2;NDUFB1;UQCR11;UQCR10;TIMM10;COX5B;COX5A;ATP5F1B;MFN2;POLR2F;TIMM8B;ATP5PF;NDUFA8;CYB5A;NQO2;NDUFA7;ATP5PD;NDUFA6;ATP5PB;IDH3G;NDUFA2;ATP5F1E;PDP1;NDUFAB1;ATP5PO;BAX
IL-2/STAT5 Signaling	99/199	6.76717942334804e-10	4.22948713959253e-09	0	0	2.42992149337055	51.3047951667075	IFITM3;CD86;CYFIP1;RNH1;CD83;CD81;AHR;IGF1R;ALCAM;PNP;TNFRSF8;DENND5A;MAP3K8;SLC39A8;PHLDA1;WLS;TGM2;GABARAPL1;IL4R;IL1R2;SWAP70;TIAM1;TWSG1;RRAGD;MAPKAPK2;NDRG1;SOCS2;SNX9;PRNP;XBP1;POU2F1;GADD45B;LIF;IGF2R;CXCL10;UCK2;P4HA1;BHLHE40;MAFF;MXD1;BCL2L1;NRP1;ECM1;BMPR2;CTSZ;SLC2A3;HK2;SPRED2;GLIPR2;CA2;NCS1;NFKBIZ;ITGAV;IL10;BATF3;GPX4;IFNGR1;GSTO1;ANXA4;EMP1;TRAF1;TNFRSF1B;CKAP4;RHOB;SERPINB6;PLSCR1;ARL4A;CDCP1;IL3RA;COL6A1;IRF8;CD48;PLIN2;SMPDL3A;CD44;TNFRSF21;PLEC;AHCY;AHNAK;PTGER2;FGL2;CAPG;FURIN;NT5E;MUC1;NFIL3;PLAGL1;SPP1;LRRC8C;IL10RA;FAH;DHRS3;HIPK2;MYO1E;KLF6;P2RX4;MYO1C;IL2RA;ETFBKMT
mTORC1 Signaling	98/200	2.31445248996944e-09	1.28580693887191e-08	0	0	2.35746606334842	46.8760737001586	ERO1A;TES;TFRC;UBE2D3;SLA;PLOD2;ENO1;IFI30;PNP;TBK1;NAMPT;FADS1;MAP2K3;STARD4;G6PD;ACSL3;ACLY;MTHFD2;PSME3;MTHFD2L;HMBS;NUPR1;SQSTM1;SKAP2;PSMD12;FKBP2;INSIG1;RPN1;AK4;CFP;ADIPOR2;HSP90B1;ATP5MC1;LDHA;PRDX1;SERPINH1;PGK1;SSR1;LTA4H;ATP6V1D;XBP1;SDF2L1;SRD5A1;EDEM1;IDH1;M6PR;EIF2S2;QDPR;SLC6A6;GCLC;P4HA1;BHLHE40;PSMG1;CALR;LGMN;GPI;CDKN1A;GBE1;ITGB2;SLC2A1;ATP2A2;SLC2A3;SLC7A11;HK2;SERP1;ME1;CTSC;ACTR3;ACTR2;TPI1;SORD;SLC7A5;PSMA4;CANX;ETF1;ALDOA;BCAT1;GAPDH;PPP1R15A;RAB1A;TOMM40;FGL2;GLRX;HMGCR;PSMB5;NFIL3;YKT6;LDLR;SEC11A;EGLN3;NFYC;TXNRD1;RIT1;UFM1;PFKL;SCD;CD9;GLA
KRAS Signaling Up	93/200	1.41403218069817e-07	6.98455524181023e-07	0	0	2.13003000166133	33.5940883682092	ERO1A;NRP1;ADAMDEC1;MTMR10;CAB39L;ITGB2;F13A1;TNFAIP3;PRDM1;CTSS;AKAP12;ADGRA2;PLAU;CA2;C3AR1;EPHB2;SCN1B;CMKLR1;FCER1G;PLAUR;EMP1;PDCD1LG2;TRAF1;TNFRSF1B;MMP9;DUSP6;MMP10;ETV5;EREG;LAT2;CLEC4A;RBP4;ADAM17;SLPI;IL1B;ALDH1A2;SCG5;PECAM1;TLR8;IRF8;ADAM8;SCG3;ANGPTL4;LCP1;TRIB1;CFB;ZNF277;HBEGF;SDCCAG8;ENG;PPP1R15A;SATB1;USP12;TOR1AIP2;LY96;GLRX;RETN;PTGS2;TFPI;CBL;CSF2RA;HSD11B1;IL1RL2;ANKH;GPNMB;BTBD3;EPB41L3;SPP1;PLEK2;KCNN4;EVI5;ACE;MAP3K1;CCL20;TMEM176B;IL10RA;TMEM176A;LIF;LAPTM5;G0S2;PPBP;INHBA;KLF4;GADD45G;CXCL10;YRDC;TMEM158;MAFB;DNMBP;ID2;SPRY2;STRN;IL7R
