gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster
AL627309.1	7.08945494808681e-05	0.00277483407685874	0.287238407878539	0.0675877149388729	0.000241534071565355	c21
FAM87B	0.000849529804523534	0.00228455168529302	0.205170291341814	0.0487029122353643	0.00263468934567323	c21
FAM41C	1.33025646956839e-06	0.00243703908682207	0.205170291341814	0.0278302355630653	5.18829415936559e-06	c21
AL645608.1	0.00945658635884168	0.000367884898185844	0.0410340582683627	0.00397574793758076	0.0260497932324114	c21
AL645608.9	0.000410128856279548	0.00351424161938897	0.369306524415265	0.116290627174237	0.00131274113207706	c21
SCNN1D	0.000277405223086694	0.00665142277986534	0.656544932293804	0.266375111817911	0.000901687960058302	c21
ACAP3	4.71918502416699e-13	0.0519083111573953	7.18096019696348	4.24709273432064	2.76989897340764e-12	c21
TMEM240	0.00151878859970078	0.00189875659850414	0.123102174805088	0.0218666136566942	0.00458810413049584	c21
NADK	7.88252520499959e-44	0.13683191782672	15.8801805498564	8.40274326607693	1.35919861349756e-42	c21
GNB1	2.05218896111573e-42	0.193843741712557	30.6114074681986	20.7732829738595	3.44131566889497e-41	c21
AL590822.2	1.73941435255172e-131	0.0204451001384126	1.60032827246615	0.0586422820793162	8.28643161305107e-130	c21
PRKCZ-AS1	0.00755179126517678	0.00147691685888719	0.164136233073451	0.0447271642977835	0.0211042392676859	c21
FAAP20	3.92978437888131e-08	0.0932494556913305	31.5551908083709	27.7467448563761	1.69710415270308e-07	c21
SKI	2.5771615487988e-25	0.0988808771308229	14.9774312679524	9.00208726766723	2.63273969002785e-24	c21
RPL22	1.94804430515732e-15	0.188318383650733	94.3372999589659	89.3936984395189	1.2878673350358e-14	c21
KLHL21	1.46353402127961e-60	0.11558039004284	11.2433319655314	4.38524997515158	3.43966391069905e-59	c21
VAMP3	2.68738658462368e-26	0.120604303862008	17.4805088223225	11.2225424908061	2.85220162263003e-25	c21
AL358876.2	1.5188929679296e-11	0.00414004403742789	0.287238407878539	0.0288241725474605	8.16356287795238e-11	c21
ENO1	2.4159187163266e-17	0.169029266861546	59.3762823143209	48.6055064108936	1.75873848292081e-16	c21
H6PD	3.41930058349677e-07	0.0302669007617617	4.92408699220353	3.12692575290727	1.38565131669061e-06	c21
RBP7	0	0.665779746181429	40.6647517439475	1.47699035881125	0	c21
KIF1B	1.79122039140586e-18	0.0760292394270746	9.56093557652852	5.59785309611371	1.36905080872766e-17	c21
PGD	0	0.733132228384792	55.4780467788264	17.7159328098599	0	c21
AGTRAP	0	0.533126109828186	47.4353713582273	18.4524401152967	0	c21
MTHFR	2.98318732127057e-62	0.117992023275104	11.7357406647517	4.63373422125037	7.18235006322845e-61	c21
NPPA-AS1	4.6123088428882e-16	0.0132364706596296	1.02585145670907	0.217672199582546	3.14789609224226e-15	c21
