p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	2.01825507179367	0.837	0.189	0	c16	TNFRSF4
0	1.93835379317874	0.889	0.257	0	c16	TNFRSF18
0	1.96557315237169	0.75	0.132	0	c16	FOXP3
0	1.41099316885355	0.834	0.298	0	c16	DNPH1
0	1.66906557989325	0.663	0.175	0	c16	LAIR2
0	1.53973929674867	0.888	0.408	0	c16	PKM
0	1.5132193502436	0.628	0.161	0	c16	LINC01943
0	2.00755219066824	0.57	0.106	0	c16	IL2RA
0	2.19768947661436	0.377	0.049	0	c16	IL1R2
0	1.86095828501368	0.353	0.061	0	c16	AC017002.3
0	1.9320257304148	0.24	0.033	0	c16	LINC02099
0	2.39901315022296	0.216	0.028	0	c16	EBI3
2.59486922599882e-304	2.81809758836984	0.151	0.014	8.70267241015486e-300	c16	CAVIN3
6.05362120653757e-302	2.09674759834816	0.301	0.053	2.03026348024857e-297	c16	GINS2
4.09524664986679e-297	0.974362876125115	1	0.928	1.37346382143232e-292	c16	GAPDH
7.07936364884886e-293	1.50445278317101	0.461	0.113	2.37427698055093e-288	c16	SOX4
1.44515871263845e-291	1.70259943088838	0.326	0.062	4.84677329044684e-287	c16	CUL9
1.08682690518775e-286	1.04985114282149	0.935	0.442	3.64500007461869e-282	c16	BATF
2.51020514706621e-282	1.23174444474172	0.539	0.147	8.41872602223067e-278	c16	TNFRSF9
2.58794497068327e-277	1.78235845803309	0.337	0.069	8.67944984267755e-273	c16	LTA
1.2611982963136e-270	1.99110435972422	0.253	0.042	4.22980684617656e-266	c16	PTP4A3
6.92327022895018e-267	2.88263835882961	0.127	0.011	2.32192636938531e-262	c16	TNFRSF8
4.50898038139616e-266	1.65686272202622	0.26	0.044	1.51222184031264e-261	c16	CCR8
2.81335284883858e-256	1.30039829497002	0.811	0.352	9.43542278443482e-252	c16	SYNGR2
1.63964374964351e-254	1.25846724004263	0.758	0.298	5.49903720755439e-250	c16	CORO1B
3.60466985731458e-242	1.24430973425561	0.58	0.185	1.20893417674616e-237	c16	ATOX1
5.19650104692095e-241	1.30209195752877	0.426	0.11	1.74280252111635e-236	c16	CD4
1.57179224948212e-238	0.732962279151108	1	0.953	5.27147684631314e-234	c16	PFN1
1.40931248412357e-237	1.60518348323966	0.381	0.095	4.72655220925363e-233	c16	NME1
4.01346725638807e-234	0.916965969383506	0.988	0.824	1.34603664844743e-229	c16	S100A4
5.25806948693792e-231	1.02180590644319	0.806	0.331	1.76345134452924e-226	c16	CTLA4
9.30652477331249e-231	1.13573706346492	0.425	0.111	3.12122227847354e-226	c16	LAYN
1.27921206052915e-230	1.37720670769597	0.458	0.13	4.29022140860265e-226	c16	CD70
6.47458441696488e-225	1.32287702577907	0.702	0.284	2.17144612176168e-220	c16	ACP5
1.39388718985291e-223	1.17834430490455	0.862	0.44	4.67481885732869e-219	c16	ENO1
8.37115599806587e-223	1.39110005927316	0.475	0.141	2.80751829863133e-218	c16	PMVK
1.89904944374759e-222	1.62015890332117	0.217	0.037	6.36903202444067e-218	c16	IL1R1
1.29219820047239e-221	0.740613666959815	0.993	0.882	4.33377432474431e-217	c16	MYL6
1.77669085719063e-219	0.669741213648099	1	0.994	5.95866579684593e-215	c16	ACTB
2.06119938204683e-216	1.29654205012928	0.346	0.083	6.91285048750864e-212	c16	IKZF2
1.1590482488259e-213	1.09316149956744	0.789	0.352	3.88721601691231e-209	c16	TNFRSF1B
2.95629908890445e-212	1.15942701517599	0.757	0.323	9.91483588436774e-208	c16	RANBP1
2.22462446880657e-206	1.10808176321676	0.671	0.261	7.46094554348349e-202	c16	TYMP
3.81959961105955e-206	2.95488637072793	0.087	0.007	1.28101731755715e-201	c16	AHSP
9.10293899932623e-205	1.07946116775479	0.471	0.143	3.05294368159403e-200	c16	TBC1D4
8.81832844829544e-204	1.09758640923747	0.527	0.171	2.95749099498932e-199	c16	CCDC167
1.84062763295599e-203	1.12856208840437	0.705	0.285	6.17309695540781e-199	c16	PRDX2
2.35974870470128e-200	1.1720691643535	0.52	0.171	7.91412520582716e-196	c16	SMS
7.02421118150236e-199	2.86806569511808	0.097	0.009	2.35577994605226e-194	c16	CCL22
7.37405188684692e-198	1.42168360528357	0.271	0.059	2.47310952181072e-193	c16	ZBTB32
