Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Phagosome	66/152	1.04912774894462e-20	3.29426113168612e-18	0	0	5.29150246988955	243.428918418794	SCARB1;TFRC;ITGB5;NCF2;ITGB2;TCIRG1;ACTB;CTSS;ACTG1;MRC2;SEC61A1;TUBA1C;FCGR3A;TUBA1B;LAMP1;TUBB3;CTSL;LAMP2;MRC1;OLR1;ITGAV;CD36;RAC1;ATP6V1E1;HLA-DPA1;ATP6V1G1;ATP6V0B;ATP6V0E1;ATP6AP1;TUBB;CYBB;CYBA;HGS;CANX;ATP6V1B2;ATP6V0D1;PLA2R1;RAB7B;ATP6V0C;HLA-DQB1;RAB7A;TLR2;VAMP3;ATP6V1A;STX12;THBS1;C3;HLA-DMA;HLA-DMB;CLEC7A;CD14;FCGR1A;HLA-DQA2;RILP;ATP6V1C1;HLA-DQA1;ATP6V1F;MSR1;HLA-DRB5;MARCO;FCGR2A;HLA-DPB1;HLA-DRA;CALR;FCGR2B;HLA-DRB1
Lysosome	58/128	1.86010609267458e-19	2.92036656549909e-17	0	0	5.70012461765039	245.837729048028	SCARB2;HEXB;CLTC;CTSZ;HEXA;CLTB;CLTA;CTSW;TCIRG1;LIPA;LITAF;CTSS;LAPTM4A;LAMP1;GM2A;CTSL;CTSK;HYAL2;LAMP2;AP1S1;ACP5;CTSH;CTSG;CTSF;GUSB;CTSD;CTSC;CTSB;ATP6V0B;ATP6AP1;SLC11A1;GAA;NPC2;DNASE2;ATP6V0D1;ATP6V0C;CD63;ASAH1;GBA;GNS;GGA1;PSAP;AP1M2;CTSA;DNASE2B;SORT1;FUCA1;FUCA2;CTNS;NAGA;MCOLN1;GNPTG;PPT1;MAN2B1;TPP1;CD68;GLA;LGMN
Rheumatoid arthritis	47/93	1.9826093504725e-18	2.07513112016122e-16	0	0	7.00817041143858	285.667868175022	CD86;ATP6V1A;CXCL8;FLT1;CCL3L1;ITGB2;CXCL1;TCIRG1;CXCL3;CXCL2;TNF;CXCL5;ICAM1;TNFSF13B;HLA-DMA;HLA-DMB;CTSL;CTSK;CCL3;ACP5;CCL2;ATP6V1E1;HLA-DQA2;ATP6V1C1;HLA-DQA1;HLA-DPA1;ATP6V1F;ATP6V0B;ATP6V1G1;HLA-DRB5;ATP6V0E1;ATP6AP1;CCL20;TNFSF13;IL18;VEGFA;IL1A;IL6;IL1B;ATP6V1B2;HLA-DPB1;HLA-DRA;ATP6V0D1;ATP6V0C;HLA-DRB1;HLA-DQB1;TLR2
Oxidative phosphorylation	53/133	5.40046193164767e-15	4.23936261634342e-13	0	0	4.54600316580926	149.346622991043	NDUFA13;COX7B;NDUFA12;TCIRG1;COX6A1;ATP6V1E1;ATP6V1G1;ATP6V0B;ATP6V0E1;ATP6AP1;NDUFC2;SDHD;SDHB;COX6B1;COX7A2L;NDUFS8;PPA2;PPA1;NDUFS6;NDUFS5;UQCRC1;ATP6V1B2;ATP6V0D1;ATP6V0C;ATP6V1A;NDUFB9;NDUFB10;NDUFB5;NDUFB4;NDUFA4L2;ATP5MC3;COX7A2;UQCR10;COX5B;COX5A;UQCRH;ATP5MC1;ATP5F1B;CYC1;NDUFV2;ATP5MF;ATP6V1C1;ATP6V1F;ATP5PF;NDUFA8;ATP5PD;NDUFA6;ATP5PB;NDUFA2;ATP5F1C;COX6C;COX7B2;NDUFAB1
Fluid shear stress and atherosclerosis	52/139	1.96236225418467e-13	1.23236349562797e-11	0	0	4.09808307871381	119.907686565228	BMPR2;CALML5;NCF2;CALML3;TNF;ACTB;ACTG1;ICAM1;TXN2;THBD;SUMO1;CTSL;SUMO3;RAC3;ITGAV;RAC1;EDN1;GSTO1;CYBA;MMP9;TNFRSF1A;IL1A;IL1B;PECAM1;PRKAA2;SDC4;SRC;MGST3;SDC2;GSTP1;MGST1;PDGFB;MGST2;TXN;HSP90B1;MAPK8;HMOX1;CCL2;GSTM3;NQO1;VCAM1;CAV1;ASS1;VEGFA;BMP4;GSTA4;TRPV4;GSTA2;GSTA1;SDC1;CALM2;NFE2L2
Staphylococcus aureus infection	41/95	2.7130262977665e-13	1.41981709583113e-11	0	0	5.19310606392135	150.265335933284	C1QB;CFD;C1QA;C1S;ITGB2;C5AR1;CFI;PTAFR;FPR1;DEFB1;FPR3;ICAM1;C2;C3;FCGR3A;HLA-DMA;HLA-DMB;KRT27;C3AR1;FCGR1A;HLA-DQA2;HLA-DQA1;HLA-DPA1;IL10;HLA-DRB5;KRT13;KRT31;KRT19;FCGR2A;KRT18;KRT17;KRT16;KRT15;KRT36;KRT14;HLA-DPB1;HLA-DRA;FCGR2B;HLA-DRB1;HLA-DQB1;C1QC
Prion disease	79/273	1.43145503130189e-12	6.42109828326846e-11	0	0	2.80476263103006	76.4924111603761	COX7B;NDUFA13;NCF2;NDUFA12;COX6A1;TNF;PSMD8;TUBA1C;TUBA1B;PSMD4;TUBB3;RAC1;TUBB;CYBB;NDUFC2;CYBA;SDHD;SDHB;COX6B1;IL1A;PSMA6;COX7A2L;PSMA3;PSMA4;NDUFS8;PSMA2;NDUFS6;IL1B;NDUFS5;CSNK2B;UQCRC1;PPIF;VDAC2;VDAC1;SLC25A5;C1QB;C1QA;NDUFB9;PSMD12;NDUFB10;NDUFB5;NDUFB4;NDUFA4L2;ATP5MC3;COX7A2;UQCR10;COX5B;COX5A;UQCRH;ATP5MC1;PSMB6;MAPK8;ATP5F1B;PSMB5;PSMB2;PSMB3;PSMB1;CYC1;NCAM2;NDUFV2;EGR1;ATP5PF;NDUFA8;ATP5PD;NDUFA6;HSPA5;ATP5PB;CAV1;NDUFA2;ATP5F1C;COX6C;COX7B2;GRIN2D;SEM1;IL6;PSMC1;NDUFAB1;PSMC2;C1QC
Parkinson disease	73/249	5.06328467888995e-12	1.98733923646431e-10	0	0	2.85294810893136	74.2023436190334	COX7B;NDUFA13;CALML5;NDUFA12;CALML3;COX6A1;UBE2L3;TXN2;PSMD8;TUBA1C;TUBA1B;UCHL1;PSMD4;TUBB3;TUBB;NDUFC2;SDHD;SDHB;COX6B1;PSMA6;COX7A2L;PSMA3;PSMA4;NDUFS8;PSMA2;NDUFS6;NDUFS5;UQCRC1;PPIF;VDAC2;VDAC1;SLC25A5;NDUFB9;PSMD12;NDUFB10;NDUFB5;NDUFB4;NDUFA4L2;ATP5MC3;COX7A2;TXN;UQCR10;COX5B;COX5A;UQCRH;UBE2J1;ATP5MC1;PSMB6;MAPK8;ATP5F1B;PSMB5;PSMB2;PSMB3;PSMB1;CYC1;NDUFV2;ATP5PF;NDUFA8;XBP1;ATP5PD;NDUFA6;HSPA5;ATP5PB;NDUFA2;ATP5F1C;COX6C;COX7B2;SEM1;PSMC1;NDUFAB1;PSMC2;CALM2;NFE2L2
Tuberculosis	58/180	1.18438070707676e-11	4.13217268913447e-10	0	0	3.26076104054809	82.0381913272874	CALML5;ITGB2;CALML3;TCIRG1;TNF;CTSS;MRC2;FCGR3A;LAMP1;LAMP2;MRC1;ITGAX;IL12B;CTSD;HLA-DPA1;IL10;ATP6V0B;FCER1G;ATP6AP1;SYK;IFNGR2;SPHK1;IL18;TNFRSF1A;TLR1;IL1A;IL1B;ATP6V0D1;CLEC4E;PLA2R1;ATP6V0C;HLA-DQB1;RAB7A;TLR2;CEBPB;SRC;C3;CYP27B1;HLA-DMA;MAPK8;HLA-DMB;CLEC7A;IRAK2;CD14;BID;FCGR1A;HLA-DQA2;HLA-DQA1;CD74;HLA-DRB5;IL10RB;IL6;FCGR2A;HLA-DPB1;HLA-DRA;FCGR2B;CALM2;HLA-DRB1
Non-alcoholic fatty liver disease	49/155	9.50254303279284e-10	2.92671412355409e-08	0	0	3.16224476864242	65.6933945532811	NDUFA13;COX7B;CXCL8;NDUFA12;COX6A1;TNF;RAC1;IL6R;SREBF1;NDUFC2;SDHD;PRKAB1;SDHB;COX6B1;TNFRSF1A;IL1A;COX7A2L;NDUFS8;NDUFS6;IL1B;NDUFS5;UQCRC1;PPARG;NDUFB9;PRKAA2;NDUFB10;NDUFB5;NDUFB4;NDUFA4L2;COX7A2;UQCR10;COX5B;COX5A;UQCRH;SOCS3;MAPK8;CYC1;NDUFV2;BID;NDUFA8;XBP1;NDUFA6;NDUFA2;NR1H3;COX6C;COX7B2;IL6;NDUFAB1;MAP3K11
