Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
TNF-alpha Signaling via NF-kB	87/200	6.22397247267229e-27	3.11198623633614e-25	0	0	5.3449091083352	322.519240460031	CDKN1A;TNFAIP8;CD83;TNFAIP6;PLEK;TNC;TNFAIP2;RNF19B;CXCL1;CXCL3;LITAF;AREG;TNF;SAT1;CXCL2;ETS2;ICAM1;CCND1;PLAU;MYC;KYNU;NAMPT;CCRL2;IL12B;OLR1;MAP3K8;PHLDA2;PHLDA1;IER2;IER3;TGIF1;DUSP2;EDN1;SERPINB2;TSC22D1;IFNGR2;SPHK1;IL18;PLAUR;F3;GEM;RHOB;IL1A;IL1B;NINJ1;TRIB1;SGK1;ATF3;HBEGF;TLR2;CEBPB;PFKFB3;SDC4;BCL2A1;CEBPD;PTGS2;SOCS3;DRAM1;CCL4;CCL2;HES1;ABCA1;EGR1;GADD45B;CCL20;G0S2;INHBA;SOD2;KLF4;FOSL2;VEGFA;NFKBIA;EFNA1;NR4A1;CXCL10;PTPRE;IL6;MARCKS;NR4A3;GPR183;CLCF1;MAFF;BHLHE40;BCL3;ACKR3;MXD1;NFE2L2
Complement	77/200	4.44669753144233e-20	1.11167438286058e-18	0	0	4.32608999282162	192.768580801112	FCN1;DOCK4;GMFB;SERPINA1;PLEK;CXCL1;LIPA;CLU;CTSS;PHEX;LGALS3;PCLO;CTSL;CA2;KYNU;LAMP2;TIMP2;CASP1;ME1;OLR1;CTSH;TIMP1;CD36;CTSD;CTSC;CTSB;SERPINB2;FCER1G;ANXA5;RHOG;PLAUR;F3;MMP12;MMP14;PLSCR1;COL4A2;FDX1;SERPING1;ADAM9;CDH13;LAP3;PFN1;CD46;S100A9;C1QA;CEBPB;C1S;LRP1;SRC;PDGFB;PRCP;PLA2G7;C2;C3;PPP2CB;PPP4C;S100A13;S100A12;CD59;STX4;LTA4H;SH2B3;GCA;HSPA5;FN1;GZMB;CP;MT3;ATOX1;IL6;GNB2;MAFF;APOC1;GNB4;GRB2;LGMN;C1QC
Inflammatory Response	70/200	7.90535695339149e-16	1.31755949223192e-14	0	0	3.70916334661355	128.981781766257	CD40;CDKN1A;CXCL9;CXCL8;TNFAIP6;AQP9;ADM;ICAM1;ADGRE1;MYC;NAMPT;STAB1;CCRL2;CLEC5A;C3AR1;IL12B;OLR1;ITGB8;TIMP1;SCN1B;CMKLR1;IL10;EDN1;IFNGR2;SPHK1;IL18;RHOG;PLAUR;CYBB;EMP3;F3;EREG;TLR1;IL1A;RNF144B;MMP14;IL1B;MET;TLR2;HBEGF;CALCRL;PTAFR;C5AR1;FPR1;SRI;HIF1A;GNA15;IRAK2;PDPN;GPC3;NLRP3;CCL2;CD14;ABCA1;MSR1;CCL22;SLC31A2;TNFSF15;CCL20;TPBG;OSM;INHBA;NFKBIA;MARCO;CXCL10;PTPRE;IL6;P2RX4;GPR183;MXD1
Oxidative Phosphorylation	69/200	2.93219975953782e-15	3.66524969942228e-14	0	0	3.62661085118608	121.357364074752	GPI;COX7B;TCIRG1;COX6A1;MPC1;TIMM17A;ATP6V1E1;BCKDHA;ATP6V1G1;ATP6V0B;ATP6V0E1;ATP6AP1;GPX4;MRPS22;NDUFC2;SDHD;SDHB;COX6B1;COX7A2L;POR;NDUFS8;NDUFS6;FDX1;UQCRC1;VDAC2;VDAC1;SLC25A5;ATP6V0C;FH;ECHS1;OAT;NDUFB5;MGST3;NDUFB4;TIMM13;ATP5MC3;COX7A2;MRPL15;UQCR10;COX5B;COX5A;UQCRH;ATP5MC1;ACAT1;PRDX3;LDHA;ATP5F1B;CYC1;NDUFV2;ATP6V1C1;ATP5MF;DECR1;ATP6V1F;TIMM8B;ATP5PF;NDUFA8;CYB5A;NQO2;ATP5PD;NDUFA6;MDH1;ATP5PB;MDH2;IDH3G;IDH1;NDUFA2;ATP5F1C;COX6C;NDUFAB1
Hypoxia	68/200	1.06375843493106e-14	8.86465362442549e-14	0	0	3.54535803898861	114.069707317905	SLC25A1;GPI;SCARB1;CDKN1A;GBE1;HEXA;ADM;ENO1;HK2;MT2A;FAM162A;IER3;TGM2;BNIP3L;TPI1;EDN2;ANXA2;GAA;PLAUR;MIF;F3;DCN;SULT2B1;HOXB9;RRAGD;PKP1;ALDOC;PLIN2;ANGPTL4;ALDOA;GAPDH;FBP1;ATF3;PFKFB3;SDC4;SDC2;PDGFB;AK4;GLRX;SELENBP1;LDHA;PRDX5;STC2;HAS1;GPC3;PGK1;HMOX1;CA12;CAVIN1;HSPA5;CAVIN3;CAV1;TPBG;CP;HS3ST1;FOSL2;VEGFA;EFNA1;KLF7;IL6;PFKL;NAGK;P4HA1;BHLHE40;MAFF;ACKR3;TGFBI;GALK1
Epithelial Mesenchymal Transition	68/200	1.06375843493106e-14	8.86465362442549e-14	0	0	3.54535803898861	114.069707317905	ECM1;CXCL8;ITGB5;MCM7;TNC;PLOD3;PLOD2;LAMC2;CXCL1;AREG;SAT1;MYLK;GJA1;LGALS1;BASP1;ANPEP;QSOX1;ITGAV;TIMP1;COLGALT1;TGM2;TPM4;DST;IGFBP4;IGFBP2;PLAUR;EMP3;GEM;DCN;RHOB;MMP14;VCAN;COL4A2;PPIB;MYL9;PFN2;FBN2;SDC4;PCOLCE2;LRP1;NTM;HTRA1;CAPG;FBLN1;FSTL1;THBS1;PTHLH;NT5E;SPP1;CD59;MEST;PDLIM4;VCAM1;GADD45B;FUCA1;FN1;INHBA;VEGFA;DAB2;IL6;SLC6A8;COL7A1;COL5A2;CALU;PMP22;SDC1;TGFBI;VIM
mTORC1 Signaling	67/200	3.77407773410657e-14	2.69576981007612e-13	0	0	3.46537553593494	107.107949246575	GPI;CDKN1A;TFRC;GBE1;ITGB2;PLOD2;TMEM97;ENO1;IFI30;HK2;SERP1;NAMPT;ME1;CTSC;FADS1;G6PD;TPI1;IGFBP5;SORD;UCHL5;SLC7A5;PSMA3;PSMA4;PPA1;MTHFD2L;CANX;HPRT1;NUPR1;ALDOA;BCAT1;PPIA;GAPDH;PSMD12;FKBP2;TOMM40;INSIG1;FGL2;AK4;GLRX;HSP90B1;ATP5MC1;LDHA;PSMB5;PRDX1;PGK1;SSR1;LTA4H;SEC11A;XBP1;SDF2L1;HSPA5;IDH1;TXNRD1;DHCR24;EIF2S2;DHFR;SQLE;PFKL;P4HA1;SCD;PSMC2;BHLHE40;CD9;CALR;DHCR7;GLA;LGMN
Estrogen Response Late	64/200	1.47229832845476e-12	8.17943515808198e-12	0	0	3.23276910128121	88.0741964642906	SCARB1;MOCS2;SERPINA1;LAMC2;AREG;SLC2A8;CCND1;TRIM29;IMPA2;CDH1;CA2;MDK;TPSAB1;DUSP2;IGFBP4;DCXR;MYOF;SORD;EMP2;LSR;SULT2B1;SLC7A5;GAL;RAB31;SCNN1A;TFF3;PPIF;BLVRB;HPRT1;SGK1;FKBP4;S100A9;LLGL2;PTGES;PAPSS2;PERP;AGR2;SFN;MEST;FDFT1;CA12;GINS2;XBP1;ST14;OPN3;CAV1;TPBG;KRT13;COX6C;TPD52L1;KLF4;KLK10;KLK11;ASS1;KRT19;GALE;FABP5;NMU;CD9;PTPN6;DHCR7;FGFR3;GLA;TJP3
Glycolysis	64/200	1.47229832845476e-12	8.17943515808198e-12	0	0	3.23276910128121	88.0741964642906	CHPF;PLOD2;ENO1;PYGL;HS6ST2;HK2;FAM162A;STMN1;ME1;QSOX1;SOX9;PGLS;GUSB;SLC16A3;IER3;IL13RA1;G6PD;TPI1;AKR1A1;TALDO1;MIF;DCN;VCAN;CLDN3;PKM;ELF3;RRAGD;TFF3;B3GNT3;ANGPTL4;ALDOA;FKBP4;ALDH7A1;PPIA;MET;DSC2;SDC2;AK4;GLRX;TXN;PPP2CB;LDHA;NT5E;STC2;GPC3;PGK1;CYB5A;MDH1;HSPA5;MDH2;B3GAT3;IDH1;TPBG;SRD5A3;MERTK;VEGFA;GALE;PC;GNPDA1;P4HA1;ARTN;SDC1;TGFBI;GALK1
Adipogenesis	62/200	1.51070130653562e-11	6.86682412061645e-11	0	0	3.08354917060929	76.829285723872	SLC25A1;SCARB1;COX7B;SLC27A1;MTCH2;SOWAHC;GBE1;GHITM;COX6A1;MYLK;ALDH2;ME1;PIM3;CD36;BCKDHA;MIGA2;GPX4;APLP2;TALDO1;ATP1B3;SDHB;POR;RAB34;UQCRC1;SPARCL1;PPARG;PLIN2;ANGPTL4;CD302;ALDOA;TKT;PPP1R15B;ECHS1;CD151;PFKFB3;MGST3;AK2;MRPL15;UQCR10;SULT1A1;C3;PRDX3;DHRS7B;SNCG;APOE;CYC1;DECR1;ABCA1;ESRRA;CAVIN1;FZD4;MDH2;IDH3G;IDH1;SQOR;CHCHD10;FAH;PFKL;REEP5;NDUFAB1;PEMT;DHCR7
Xenobiotic Metabolism	62/200	1.51070130653562e-11	6.86682412061645e-11	0	0	3.08354917060929	76.829285723872	AQP9;SPINT2;TMEM97;COMT;ETS2;CNDP2;MT2A;ALDH2;CA2;KYNU;CD36;UPP1;CBR1;GSTO1;IGFBP4;DCXR;SSR3;PTGR1;PGD;TNFRSF1A;CYP27A1;ALDH3A1;POR;RBP4;NINJ1;BLVRB;IRF8;TMBIM6;HPRT1;BCAT1;FBP1;PTGES;CES1;PPARD;ENPEP;DDC;AHCY;ADH1C;SAR1B;FBLN1;ADH7;ADH5;PAPSS2;RAP1GAP;PSMB10;HMOX1;APOE;CYP2J2;NQO1;CYB5A;JUP;SMOX;TMEM176B;IDH1;EPHX1;AKR1C3;AKR1C2;FAH;PC;CYP2S1;PEMT;BCAR1
KRAS Signaling Up	60/200	1.41251745969683e-10	5.88548941540345e-10	0	0	2.93877551020408	66.6528314991607	NRP1;ADAMDEC1;ITGB2;CTSS;PLAU;CA2;C3AR1;SOX9;SCN1B;CMKLR1;FCER1G;PLAUR;EMP1;ETV4;MMP9;ETV5;EREG;BTC;CLEC4A;ALDH1A3;RBP4;SLPI;IL1B;MALL;SCG5;PECAM1;SPARCL1;IRF8;ADAM8;ANGPTL4;TRIB1;HBEGF;ENG;LY96;GLRX;PTGS2;CSF2RA;PCSK1N;ANKH;GPNMB;EPB41L3;SPP1;PLEK2;KCNN4;TSPAN1;MPZL2;ACE;JUP;CCL20;FUCA1;TMEM176B;TMEM176A;G0S2;PPBP;INHBA;KLF4;GADD45G;CXCL10;TMEM158;MAFB
Coagulation	45/138	1.50754525369699e-09	5.79825097575764e-09	0	0	3.30731055544951	67.1806821845364	CFD;C1QA;SERPINA1;C1S;LRP1;CFI;PLEK;HTRA1;PDGFB;CLU;KLK8;THBS1;C2;DUSP14;C3;THBD;PLAU;CTSK;LAMP2;S100A13;CTSH;OLR1;LTA4H;TIMP1;RAC1;A2M;CTSB;ANXA1;SERPINB2;GSN;FN1;GNG12;MMP9;F3;KLF7;MMP14;PROC;GNB2;MAFF;APOC1;PECAM1;SERPING1;ADAM9;CD9;LGMN
