gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster
KHDRBS1	0.000264193250143972	0.105960635844545	43.9093484419263	32.0242662667731	0.00193841899438384	c32
AL445248.1	0.00419595571688868	0.00350855425977138	0.28328611898017	0.0272654682844178	0.0240184268361517	c32
TMEM39B	9.05291150441907e-10	0.0645954274418677	10.4815864022663	4.01289267143163	1.28270615139504e-08	c32
KPNA6	6.33385006895022e-09	0.078019679343863	15.8640226628895	7.48437104407268	8.35002608539514e-08	c32
TXLNA	7.3454043350818e-12	0.0825415125780151	14.7308781869688	5.93121311858531	1.22258149176165e-10	c32
EIF3I	0.000322210735191789	0.0823715918931197	38.8101983002833	27.5478606345064	0.00232443614473268	c32
MARCKSL1	3.49067369389964e-41	0.54121073642952	55.8073654390935	24.6051375932382	1.54039755718429e-39	c32
BSDC1	3.44001993841847e-05	0.0524670356396226	15.014164305949	8.52240637232944	0.000290754507799089	c32
ZBTB8OS	0.000127316308758819	0.0739417342932123	24.929178470255	16.6066177186593	0.000988868541721458	c32
RBBP4	1.99777450576338e-16	0.230166757607761	45.8923512747875	24.7132256996514	4.27577290199694e-15	c32
S100PBP	0.00128880160769546	0.035445241922045	13.0311614730878	8.07057861218767	0.00820342158263243	c32
HPCA	2.71528068861701e-10	0.00482313208095962	0.28328611898017	0.00584260034666095	4.02500531812914e-09	c32
AK2	6.00011197024905e-10	0.126108811301683	31.1614730878187	17.5200109061873	8.62175472400225e-09	c32
AZIN2	5.01420897528002e-103	0.152395888362274	13.314447592068	1.09646133172337	4.90281459512948e-101	c32
ZNF362	7.2840178668634e-09	0.0511319055340306	9.91501416430595	3.85027362844957	9.56130689702015e-08	c32
AL513327.1	0.000738605638052773	0.00546385597106119	0.28328611898017	0.0204491012133133	0.00494438241297683	c32
AC114490.2	0.00164698107602653	0.0136144135883999	2.8328611898017	1.08088106413228	0.0102689071068559	c32
ZMYM6	1.96896481609752e-10	0.0651566878869963	8.78186968838527	2.97875241007264	2.95856370977951e-09	c32
SFPQ	3.53088066992528e-14	0.334247822853352	68.5552407932011	44.5654079108809	6.79785739999736e-13	c32
ZMYM4	1.22674895565365e-06	0.0535790880479179	9.91501416430595	4.49295966658227	1.26127242411748e-05	c32
PSMB2	1.17435689668835e-06	0.098595053717089	40.2266288951841	25.3637018715796	1.21074643716981e-05	c32
AGO4	0.00608850201771667	0.0249260267470513	6.79886685552408	3.90967339864062	0.0334418900540749	c32
AGO1	0.00260018423821283	0.0211549677805404	6.51558073654391	3.50069137437435	0.0155778812042126	c32
TEKT2	6.83518806150193e-07	0.00237430841673362	0.28328611898017	0.00973766724443492	7.23067138825047e-06	c32
MAP7D1	9.39512773662692e-10	0.12367709437505	26.0623229461756	14.2286793775683	1.32838867635326e-08	c32
THRAP3	0.000736752685821518	0.0647498924833382	33.4277620396601	23.5427580968703	0.00493493340864431	c32
STK40	1.64993151942693e-13	0.0976063286402784	16.1473087818697	6.37135567803377	3.02379252997489e-12	c32
LSM10	2.04257112476835e-17	0.205017847605313	38.5269121813031	19.4363838198921	4.63803320125126e-16	c32
MRPS15	1.22556571835634e-05	0.083020622301622	33.4277620396601	21.8230860615031	0.000110999252125938	c32
SNIP1	1.47435282768789e-06	0.049615315160459	13.0311614730878	6.42880791477594	1.50157440434243e-05	c32
GNL2	0.00224814935473848	0.0356448947584316	13.0311614730878	8.30720392622743	0.0136344363579058	c32
C1orf109	0.00054521495656827	0.0260544228305283	5.38243626062323	2.48700021422868	0.00376165793322087	c32
INPP5B	0.000603888644576127	0.0229010562954309	5.38243626062323	2.49479034802423	0.0041148348967481	c32
UTP11	0.00221641218294222	0.0350813618762978	12.7478753541076	8.11634564823651	0.0134907498714185	c32
RRAGC	1.97143286920396e-05	0.0562308676560027	14.4475920679887	8.07057861218767	0.000172766959935622	c32
MYCBP	5.83632443757379e-35	0.242057860117424	32.8611898016997	11.6248271564064	2.23445946332591e-33	c32
AKIRIN1	2.72988801519446e-07	0.10662916950795	34.5609065155807	21.1881901571659	3.02761191314788e-06	c32
PABPC4	0.000222481372614842	0.0781456831964472	35.1274787535411	24.4347284164606	0.00166182188747362	c32
OXCT2	1.19298607190943e-16	0.0501760226014445	4.81586402266289	0.818937815256977	2.57798755668161e-15	c32
AL033527.5	6.97141258010318e-16	0.0311602216602047	3.39943342776204	0.458644127212885	1.45221885162423e-14	c32
AL033527.4	3.49696634186199e-06	0.00787178878572438	0.84985835694051	0.0915340720976883	3.39355489506271e-05	c32
TRIT1	1.58752128641236e-09	0.0440781619945096	6.79886685552408	2.12573275946014	2.20556292061714e-08	c32
MYCL	3.57706334283864e-105	0.130240862336354	13.5977337110482	1.13249070052778	3.58112090722753e-103	c32
AL033527.2	0.000153096923875469	0.00217868105956465	0.28328611898017	0.0165540343155394	0.00117227503035056	c32
MFSD2A	3.36349581573858e-06	0.0515675467819322	8.21529745042493	3.60391064716536	3.27160448573783e-05	c32
ZMPSTE24	2.83211570530511e-06	0.0542486445416695	14.7308781869688	7.7891600288235	2.7829914012459e-05	c32
RIMS3	1.9140600481168e-31	0.042367842245965	4.53257790368272	0.423588525132919	6.70781043821748e-30	c32
CTPS1	0.00626750421320755	0.0275265584924371	7.64872521246459	4.54846436987555	0.034335112104305	c32
SCMH1	1.04082976141858e-13	0.0558426117866973	7.64872521246459	2.0195921864958	1.94145431248367e-12	c32
HIVEP3	2.09915725593345e-33	0.168108865883197	22.0963172804533	6.23502833661168	7.77058896793556e-32	c32
PPCS	4.08968259496006e-07	0.112270899574345	28.8951841359773	17.879330827507	4.435956496435e-06	c32
CCDC30	5.21681937167199e-24	0.0383548276858891	3.96600566572238	0.421640991684032	1.50310728597195e-22	c32
AC098484.2	0.000241307625596124	0.0035295044615671	0.28328611898017	0.0175278010399829	0.00178692319435699	c32
YBX1	0.00132432297229988	0.277164034181408	90.3682719546742	71.6770210528366	0.00840559118943855	c32
SVBP	0.00516144891805881	0.0395994645804432	18.9801699716714	13.433111963698	0.0288844775260898	c32
SLC2A1	5.31413435963381e-35	0.174831322987262	21.5297450424929	5.82409877889653	2.04621628189895e-33	c32
TMEM125	1.16411575462005e-06	0.0130203967539828	0.84985835694051	0.0847177050265838	1.20092630508912e-05	c32
SZT2	0.000134962919143617	0.0210249437389535	7.36543909348442	3.50263890782324	0.00104439002820457	c32
HYI	2.06003447111752e-08	0.073250981356464	11.8980169971671	5.24081251095488	2.59734722151652e-07	c32
KDM4A	0.000173600936474343	0.022444586884003	4.53257790368272	1.82678637505599	0.00131516336288153	c32
ATP6V0B	6.33905553301695e-20	0.44644971347523	79.0368271954674	47.1682863653183	1.60452259974583e-18	c32
RNF220	0.000165289904226258	0.0445751527783504	11.3314447592068	6.31585097474049	0.00125674287189759	c32
TMEM53	7.74638936949958e-06	0.0445926041769717	5.94900849858357	2.35456793970436	7.17278869890329e-05	c32
ARMH1	2.61282992820237e-79	0.298812094442367	28.0453257790368	5.2817107133815	2.00524233711788e-77	c32
RPS8	1.53167584338858e-80	0.718615237767563	100	97.4175706467759	1.18635899389299e-78	c32
BTBD19	0.00724990062711406	0.0153943094922047	3.39943342776204	1.59600366136288	0.0390535122441618	c32
PTCH2	2.71341436288219e-42	0.21811207035128	21.5297450424929	5.26028784544375	1.2297633905722e-40	c32
EIF2B3	0.000114489731198563	0.0425906971037505	8.78186968838527	4.4958809667556	0.000897349054671046	c32
UROD	0.00353210195269723	0.0451614949968653	13.5977337110482	9.06576820456891	0.0205304977784906	c32
AKR1A1	1.98370112393025e-11	0.172060162569916	39.6600566572238	22.9322063606442	3.171085238054e-10	c32
GPBP1L1	3.44153058137382e-06	0.0646187228644879	24.3626062322946	14.4799111924747	3.34169231725869e-05	c32
TSPAN1	4.07645481947376e-09	0.0139084945990432	1.98300283286119	0.28726118371083	5.47083400302165e-08	c32
POMGNT1	7.0982624162202e-06	0.0323814785998137	7.08215297450425	2.96414590920599	6.59815756416832e-05	c32
LRRC41	3.27443314452813e-09	0.0850687995637528	15.014164305949	6.90790114320213	4.44967337119872e-08	c32
NSUN4	6.89594195538498e-06	0.0476862380086243	9.06515580736544	4.1979083490759	6.41720591841569e-05	c32
FAAH	7.59172144230861e-164	0.117403318415435	10.7648725212465	0.469355561181763	1.12163503846761e-161	c32
EFCAB14	1.54207357886157e-18	0.186648259293407	31.728045325779	14.4331703897014	3.69151061298069e-17	c32
CMPK1	0.000773934941096751	0.0767422317489668	40.5099150141643	29.2879817710869	0.00514494153706697	c32
SPATA6	2.3008646280656e-05	0.0221820448546711	3.39943342776204	1.06919586343895	0.000199757695822066	c32
AGBL4	2.66623477726204e-09	0.00549570320738434	0.84985835694051	0.059399770191053	3.65427797138595e-08	c32
BEND5	4.81640605479759e-06	0.0285579169263394	3.68271954674221	1.11106783259002	4.58508731949479e-05	c32
RNF11	8.61204775013947e-100	0.54783785887857	56.0906515580737	15.1342824313008	8.27595580069277e-98	c32
TTC39A	0	0.0900318079569229	8.4985835694051	0.129510974350984	0	c32
TTC39A-AS1	0	0.0720520210065035	5.94900849858357	0.0116852006933219	0	c32
OSBPL9	0.00923756908747085	0.0255727800144243	14.7308781869688	10.1554131692212	0.0484380225227638	c32
NRDC	1.17019990998322e-30	0.298633819059726	44.1926345609065	19.0137690614836	4.02524764933512e-29	c32
TXNDC12	0.00138332085997296	0.061711263510026	25.2124645892351	18.0049467349602	0.00873871068031138	c32
TUT4	5.86779529835233e-22	0.21463820552468	35.1274787535411	15.2628196389273	1.59089829196557e-20	c32
GPX7	2.28322450927924e-65	0.191724796591087	21.2464589235127	3.76458215669854	1.49852805464202e-63	c32
MAGOH	0.00717212000890901	0.0495282232618944	44.1926345609065	32.4692776598438	0.0386842330104198	c32
LRP8	1.92832322684559e-27	0.0668361872767429	7.93201133144476	1.30192611058095	6.14170032117261e-26	c32
AL355483.2	1.72337156622349e-07	0.00223685953043075	0.28328611898017	0.00876390051999143	1.96593318326542e-06	c32
AC119428.2	0	0.493998555222981	39.3767705382436	0.288234950435274	0	c32
HSPB11	0.000158990986299938	0.0598817515396795	34.2776203966006	23.0354256334353	0.00121214814697143	c32
SSBP3-AS1	3.29474004592227e-10	0.00811852175129616	0.56657223796034	0.0243441681110873	4.80848527676854e-09	c32
USP24	8.17935161803316e-60	0.23413669198818	28.328611898017	6.44828324926481	4.88982343254182e-58	c32
MYSM1	0.00165622444979357	0.0381313683117844	11.0481586402266	6.70827896469122	0.0103150335370802	c32
AC099791.3	8.51887992207859e-65	0.00419860029366756	0.56657223796034	0.00194753344888698	5.40087324814124e-63	c32
TM2D1	3.21774062848944e-06	0.0850389470628365	26.0623229461756	16.0924688881532	3.13802225060421e-05	c32
ATG4C	3.72536279094016e-14	0.0827256291619519	11.8980169971671	3.97881083607611	7.16406062399948e-13	c32
RAVER2	0.00013707086019695	0.00886227051912523	1.13314447592068	0.205464778857577	0.00105939730814558	c32
LEPROT	2.07765988994431e-05	0.069702902711766	20.6798866855524	12.6881804194987	0.000181601661164848	c32
AL513493.1	0	0.178155411134651	15.5807365439093	0.00973766724443492	0	c32
PDE4B	1.4811685795359e-26	0.456989857281595	64.0226628895184	35.5872787115119	4.61238921267179e-25	c32
SERBP1	0.000293573104312846	0.145161452902278	60.9065155807365	44.1301341850546	0.00213344632122302	c32
SRSF11	3.27555911164917e-06	0.152347046152308	55.8073654390935	37.8707616803319	3.18977065872503e-05	c32
ZRANB2	9.47906340690726e-10	0.127424963247441	29.7450424929178	16.4995033789705	1.33800012012145e-08	c32
NEGR1	5.99707776098969e-36	0.0347075659278258	3.68271954674221	0.253179348355308	2.34964946201019e-34	c32
ACADM	3.28317936397762e-13	0.123721973262661	24.0793201133144	11.3054316707889	5.91996072629471e-12	c32
RABGGTB	0.000606616394529568	0.0752332953465475	33.1444759206799	23.7998325121234	0.00413174261570525	c32
AC118549.1	0.00029078446737851	0.0258226148375775	13.8810198300283	8.12024071513428	0.00211639094334646	c32
NEXN	1.62336478767546e-44	0.0585454896108912	6.23229461756374	0.560889633279452	7.65744138524043e-43	c32
DNAJB4	0.00243435750122027	0.059482486254563	17.5637393767705	12.0386780142949	0.0146708862310737	c32
AC103591.3	3.08233050712199e-20	0.144798604592063	19.5467422096317	6.8757668412955	7.9033027941787e-19	c32
IFI44L	5.57672230079906e-45	0.480562820007947	43.0594900849858	15.4419927162249	2.66048524216499e-43	c32
IFI44	0.000455884064827982	0.0550141256340736	20.1133144475921	13.1010575106627	0.00319595312838647	c32
LINC01725	1.79903684078316e-08	0.0149545008746051	1.69971671388102	0.233704013866438	2.28200066437918e-07	c32
AL359504.2	3.14809470128468e-07	0.016571644219134	1.98300283286119	0.352503554248544	3.46507384613343e-06	c32
PRKACB	0.00643922580526922	0.0138349872835014	23.5127478753541	16.456657643095	0.0351667082001497	c32
GNG5	3.24670784606075e-32	0.657908263606044	90.3682719546742	58.6821041151382	1.1534755057329e-30	c32
CTBS	2.10339340346761e-08	0.0932805989621404	24.6458923512748	13.6823962451555	2.64803333203816e-07	c32
SSX2IP	3.99792488453232e-11	0.0397877832654877	5.94900849858357	1.55315792548737	6.26846212143267e-10	c32
MCOLN2	8.22307722876624e-74	0.324241747040849	34.5609065155807	7.96151673904999	5.9953383499644e-72	c32
COL24A1	0	0.153805867898707	13.314447592068	0.139248641595419	0	c32
AL136382.1	2.16343275017342e-06	0.00205697012651641	0.28328611898017	0.0107114339688784	2.1581560849291e-05	c32
SELENOF	5.00139396165596e-24	0.381542259090747	64.3059490084986	36.4529573295421	1.44227644613945e-22	c32
PKN2	4.90247432043005e-05	0.0569939100056512	18.1303116147309	10.8837906791049	0.000407280613719551	c32
GTF2B	0.000626938403246968	0.0632383346184649	36.8271954674221	25.7327594601437	0.00425546653877693	c32
AC099568.2	2.11323384298579e-10	0.0143428926869829	1.41643059490085	0.138274874870976	3.16541476668412e-09	c32
LRRC8D	8.31659154541415e-10	0.0729845100173101	11.0481586402266	4.33034062360021	1.18387880836205e-08	c32
ZNF326	3.04539289110166e-08	0.0792519286718348	17.2804532577904	8.6713926811693	3.77165386934149e-07	c32
SETSIP	0.00420167813131933	0.00204926058388348	0.28328611898017	0.0272654682844178	0.0240388743036827	c32
EVI5	0.000452854797630259	0.0409005797855638	7.93201133144476	4.19596081562701	0.00317737326420996	c32
RPL5	9.68948714064674e-14	0.431635313342358	98.8668555240793	89.5855648820769	1.81241505701623e-12	c32
FAM69A	0.00693615913983761	0.020052729273818	6.79886685552408	3.92525366623172	0.0375625553418172	c32
TMED5	0.00521554360557899	0.0532529199724145	28.0453257790368	20.9437747093306	0.029140857552382	c32
CCDC18	8.41009879001636e-06	0.0537868784350894	12.1813031161473	6.28761173973163	7.75950187674191e-05	c32
FNBP1L	9.48121399007638e-16	0.0375902348044494	4.24929178470255	0.686505540732662	1.95921721995799e-14	c32
BCAR3	1.98908267366632e-05	0.0339376505109243	4.24929178470255	1.49278438857187	0.000174268167997443	c32
AL109613.1	0.00279636767451129	0.00261492251752832	0.28328611898017	0.0253179348355308	0.0166255236780286	c32
DNTTIP2	0.000825570037178408	0.0567799495316278	28.8951841359773	20.0819911581981	0.00545790812278523	c32
TMEM56-RWDD3	0.000741080572279512	0.00179681645754777	0.28328611898017	0.0204491012133133	0.00495304109866685	c32
SLC35A3	3.02241060633453e-09	0.0561664595723234	9.63172804532578	3.6292285820009	4.12558432703489e-08	c32
DBT	0.0014480530282303	0.0213694691797008	3.96600566572238	1.73622606968275	0.00911843831407954	c32
CDC14A	0.00389826881734402	0.0227956628981273	11.0481586402266	6.8377899390422	0.0224678019584265	c32
AL589990.1	7.73927859798693e-12	0.00257898066613386	0.28328611898017	0.00486883362221746	1.276733524935e-10	c32
GPR88	0.000741080572279512	0.00232514745995439	0.28328611898017	0.0204491012133133	0.00495304109866685	c32
SLC30A7	3.14605329494459e-07	0.0687762650276962	16.4305949008499	8.51072117163612	3.46396373623938e-06	c32
VAV3	6.38447947426526e-07	0.0461486223239949	11.614730878187	5.38492998617251	6.79970379828226e-06	c32
