Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
E2F Targets	163/200	1.66767409389871e-65	8.33837046949357e-64	0	0	14.1259366441011	2106.97669785364	DCLRE1B;JPT1;NUP107;POP7;MRE11;TFRC;DSCC1;CSE1L;CCP110;BUB1B;SMC6;MKI67;SMC3;SMC4;IPO7;PNN;PTTG1;WDR90;CHEK2;CHEK1;STMN1;NBN;TMPO;TIPIN;LIG1;CDC25A;CDC25B;ILF3;DDX39A;MELK;MSH2;MTHFD2;CCNE1;ZW10;TIMELESS;TP53;ASF1B;SNRPB;SLBP;NUP205;DNMT1;RNASEH2A;PRKDC;SHMT1;AK2;NOLC1;PDS5B;RAD51AP1;PRDX4;ORC6;RACGAP1;UBR7;RAD21;ORC2;PLK4;BARD1;XRCC6;CBX5;HMGA1;NUP153;PA2G4;PAICS;EIF2S1;POLA2;STAG1;DIAPH3;NASP;CDK4;UBE2T;ANP32E;HNRNPD;CDK1;CNOT9;EZH2;TOP2A;MCM7;SUV39H1;HMGB2;HMGB3;PSIP1;BRCA1;CTCF;BRCA2;CKS1B;LMNB1;SYNCRIP;XPO1;ING3;MYBL2;TK1;POLE;LBR;TCF19;HELLS;RFC3;RFC1;EED;RFC2;TUBB;CTPS1;KIF22;TUBG1;SMC1A;DCK;NME1;CIT;MMS22L;RAD51C;CKS2;MCM3;MCM4;BIRC5;LUC7L3;MCM5;NAA38;MCM6;DCTPP1;MCM2;PRIM2;PRPS1;PCNA;SRSF1;UNG;TBRG4;PSMC3IP;POLD3;POLD1;EXOSC8;PPP1R8;POLD2;USP1;RBBP7;GINS1;NOP56;RANBP1;DUT;CDKN2C;RRM2;CDKN2A;GINS3;GINS4;ATAD2;RPA1;DONSON;RPA2;NAP1L1;DEK;SSRP1;MLH1;POLE4;CENPE;NUDT21;RAD50;WEE1;PHF5A;RPA3;CENPM;NCAPD2;RAD1;TRIP13;RAN;MAD2L1;CDKN3
Myc Targets V1	152/200	1.05810629959499e-53	2.64526574898748e-52	0	0	10.1228627949696	1234.79216002143	HDDC2;HNRNPU;HNRNPR;PWP1;PHB2;UBE2L3;PSMD8;FBL;PSMD7;SNRPD2;TRIM28;SNRPD1;RUVBL2;PSMD3;PSMD1;SNRPD3;TXNL4A;DDX18;SMARCC1;EIF1AX;MRPS18B;ILF2;TUFM;CLNS1A;VDAC3;SNRPG;NHP2;SRSF3;VDAC1;ERH;HPRT1;PPIA;SNRPA;KPNB1;SET;PSMD14;GLO1;CSTF2;CUL1;NOLC1;PHB;PRDX3;LDHA;PRDX4;G3BP1;ORC2;PGK1;CYC1;XRCC6;NOP16;CBX3;GOT2;PA2G4;MRPL23;EIF2S2;EIF2S1;SRPK1;LSM2;AIMP2;LSM7;COPS5;CDK4;CDK2;HNRNPD;UBA2;RNPS1;HNRNPC;YWHAE;MCM7;SYNCRIP;XPO1;YWHAQ;C1QBP;DHX15;AP3S1;MRPL9;ACP1;CCT3;TOMM70;CCT2;RFC4;NCBP1;VBP1;CAD;CTPS1;RAD23B;NME1;GNL3;PSMA6;PSMA4;TFDP1;PSMA1;PSMA2;CANX;TCP1;MCM4;SNRPA1;MCM5;MCM6;MCM2;PRPS2;HDAC2;PCNA;SF3B3;SRSF1;U2AF1;TYMS;COX5A;PSMA7;SRM;PPM1G;EXOSC7;CDC45;PSMB2;PSMB3;FAM120A;POLD2;USP1;EIF4H;SNRPB2;BUB3;CCT7;EIF4E;CCT5;NOP56;RANBP1;NPM1;DUT;HNRNPA3;RRM1;SSB;PTGES3;NAP1L1;DEK;PSMC6;XPOT;PSMC4;APEX1;IMPDH2;HNRNPA2B1;SERBP1;NDUFAB1;EIF3J;POLE3;PRPF31;HDGF;SSBP1;TARDBP;ABCE1;RAN;MAD2L1;EIF3B
Oxidative Phosphorylation	144/200	4.8463106413077e-46	8.0771844021795e-45	0	0	8.20180158394293	855.781690272571	ACAA2;ECI1;COX6A1;PHB2;MTRF1;PMPCA;ATP6V1E1;CPT1A;PHYH;ECH1;SDHD;SDHA;SDHB;COX6B1;AFG3L2;FDX1;UQCRC1;VDAC3;VDAC2;SUCLG1;VDAC1;MAOB;COX15;MGST3;COX17;ATP5MC2;ATP5MC3;HTRA2;COX7A2;MRPL15;UQCRH;MRPL11;ATP5MC1;ACAT1;TIMM50;PRDX3;LDHB;LDHA;CYB5R3;ATP6V1H;CYC1;NDUFV1;ATP6V1D;ATP5MG;ATP5MF;COX10;DECR1;ATP6V1F;ATP5ME;PDHA1;IDH1;IDH2;GOT2;CS;UQCRQ;ACO2;GPI;COX7B;MRPS15;ALAS1;MRPS11;MRPS12;HCCS;ETFA;ETFB;TCIRG1;MRPL34;MRPL35;CASP7;AIFM1;OPA1;NNT;IDH3B;TIMM17A;UQCRFS1;ACADM;DLAT;IDH3A;COX8A;TOMM70;BCKDHA;ATP6V0B;GPX4;NDUFC2;NDUFC1;HADHA;BDH2;NDUFS8;NDUFS7;NDUFS6;NDUFS3;NDUFS1;SLC25A5;SLC25A12;DLD;SLC25A11;FH;NDUFB8;ECHS1;NDUFB7;NDUFB6;TIMM9;NDUFB4;NDUFB3;TIMM13;NDUFB2;DLST;NDUFB1;UQCR10;TIMM10;COX5B;COX5A;HSD17B10;ATP5F1A;ATP5F1B;POLR2F;SLC25A20;NDUFA9;TIMM8B;ATP5PF;NDUFA8;CYB5A;NQO2;NDUFA7;ATP5PD;NDUFA6;MDH1;ATP5PB;MTX2;MDH2;NDUFA4;IDH3G;NDUFA3;NDUFA2;NDUFA1;IMMT;ATP5F1C;COX6C;ATP5F1D;ATP5F1E;LRPPRC;SUCLA2;NDUFAB1;BAX
G2-M Checkpoint	126/200	2.93111062814304e-31	3.6638882851788e-30	0	0	5.40385579508682	379.916765713839	JPT1;HNRNPU;MKI67;SMC4;SMC2;MT2A;PTTG1;SNRPD1;CHEK1;STMN1;CDC27;NUSAP1;FBXO5;KMT5A;HMGN2;TMPO;SMARCC1;LIG3;PRPF4B;KNL1;CDC25A;CDC25B;TRAIP;ILF3;DDX39A;EWSR1;DKC1;NCL;KIF20B;KPNB1;TROAP;CUL1;NOLC1;PDS5B;HIF1A;ORC5;ORC6;RACGAP1;RAD21;G3BP1;MAP3K20;PLK4;BARD1;STIL;DR1;ODF2;CBX1;HMGA1;CDC7;FANCC;CDC6;NDC80;TPX2;SQLE;STAG1;UCK2;POLA2;NASP;CDK4;HNRNPD;CDK1;MNAT1;EZH2;TOP2A;SUV39H1;HMGB3;KIF11;CTCF;BRCA2;KIF15;LMNB1;CKS1B;SYNCRIP;CHAF1A;XPO1;EXO1;CHMP1A;MYBL2;LBR;POLE;RBM14;ATRX;KIF22;SMC1A;RAD23B;TFDP1;RBL1;NUP50;MTF2;CKS2;MCM3;BIRC5;MCM5;MCM6;PAFAH1B1;MCM2;PRIM2;DTYMK;SRSF1;SLC7A1;HIRA;WRN;CDC45;KATNA1;NSD2;E2F1;RAD54L;E2F2;E2F3;BUB3;E2F4;SRSF10;BUB1;GINS2;CASP8AP2;POLQ;CDKN2C;RPA2;MAPK14;PML;CUL4A;CENPE;CENPF;PRC1;MAD2L1;CDKN3
mTORC1 Signaling	120/200	5.03849467071386e-27	5.03849467071386e-26	0	0	4.75263157894737	287.784627396223	ERO1A;TFRC;PITPNB;ARPC5L;SLA;TMEM97;ENO1;FADS2;TBK1;FDXR;PSPH;MAP2K3;STARD4;G6PD;ACSL3;CDC25A;SYTL2;ACLY;DDX39A;MTHFD2;PPA1;PSME3;HMBS;TRIB3;HPRT1;PPIA;SKAP2;NUP205;PSMD12;FKBP2;PSMD14;SHMT2;PSMD13;RPN1;GMPS;AK4;SLC1A4;SLC1A5;CORO1A;ADIPOR2;ACACA;HSP90B1;ATP5MC1;SLC9A3R1;STIP1;LDHA;EBP;PGK1;SSR1;ATP6V1D;SDF2L1;HSPA5;PNO1;HSPA4;SRD5A1;IDH1;M6PR;ASNS;DHCR24;EIF2S2;DHFR;MLLT11;CCT6A;QDPR;SQLE;COPS5;BHLHE40;NMT1;PSMG1;CALR;GPI;GBE1;ATP2A2;PHGDH;SLC37A4;CTSC;PGM1;ACTR3;ACTR2;TPI1;HMGCS1;ELOVL6;TUBG1;UCHL5;PSMA3;PSMA4;CANX;MCM4;EEF1E1;BCAT1;GAPDH;MCM2;TOMM40;NUFIP1;USO1;UNG;GGA2;PSMB5;NFIL3;SEC11A;BUB1;CYB5B;RRM2;NFYC;TXNRD1;GSR;CYP51A1;RPA1;IMMT;PDAP1;GTF2H1;UFM1;PFKL;PSMC6;PSMC4;PSAT1;SCD;PSMC2;TCEA1;CD9
DNA Repair	89/150	6.06204287328721e-20	5.05170239440601e-19	0	0	4.59860239129615	203.486569337518	FEN1;MPG;SEC61A1;MRPL40;GUK1;MPC2;REV3L;ELOA;DGCR8;TMED2;NELFB;NELFCD;NELFE;RFC5;RFC3;RFC4;LIG1;GPX4;RFC2;EDF1;RBX1;DDB2;NME1;NT5C3A;DDB1;RRM2B;DAD1;NFX1;POLR1C;POLR1D;CMPK2;HCLS1;HPRT1;UMPS;TP53;GTF2A2;RALA;TSG101;PCNA;GTF3C5;PRIM1;COX17;TAF9;AK3;TYMS;POLD3;NT5C;DGUOK;POLD1;POLR2D;POLR2E;POLR2F;POLR2G;POLR2H;POLR2I;POLR2J;RAE1;SAC3D1;POLR2K;SF3A3;BCAP31;DUT;TAF12;ALYREF;TAF10;ADRM1;UPF3B;RPA2;GTF2H1;SSRP1;GTF2H3;SMAD5;ZWINT;TARBP2;GTF2H5;POLE4;POLA1;NUDT21;POLA2;RAD51;ERCC3;ERCC4;ERCC1;RPA3;IMPDH2;ERCC8;TAF6;ITPA;ADA
Interferon Alpha Response	62/97	1.55065787568154e-16	1.10761276834396e-15	0	0	5.56150463513192	202.453685848253	IFITM3;IFITM1;SAMD9L;IFITM2;CSF1;UBE2L6;ADAR;IFI35;IFIT3;IFI44L;IFIT2;OASL;IFIH1;NUB1;TRIM5;LAMP3;DHX58;CCRL2;EPSTI1;CASP1;TRIM25;TRIM26;TRIM21;CMTR1;HERC6;RSAD2;SP110;TAP1;TRAFD1;PARP9;PLSCR1;PSMA3;IFI27;OAS1;IRF2;PSME1;CMPK2;PSME2;LAP3;LY6E;CNP;SAMD9;GMPR;DDX60;USP18;SLC25A28;MVB12A;GBP4;CD74;PNPT1;STAT2;MX1;IFI44;EIF2AK2;ISG15;NMI;PARP14;PARP12;PSMB8;PSMB9;BST2;MOV10
Myc Targets V2	41/58	1.25829605669056e-13	7.86435035431597e-13	0	0	7.5479395319942	224.202846602671	NIP7;NOP2;NOLC1;TMEM97;PHB;RABEPK;WDR43;SRM;TBRG4;UNG;EXOSC5;TCOF1;PES1;UTP20;MAP3K6;SLC19A1;PLK4;NOP56;DDX18;NPM1;NOP16;CBX3;PUS1;PRMT3;IMP4;TFB2M;PA2G4;PPRC1;GNL3;BYSL;AIMP2;LAS1L;CDK4;GRWD1;NDUFAF4;MRTO4;MCM4;MPHOSPH10;MCM5;FARSA;DCTPP1
Interferon Gamma Response	96/200	2.73118937543263e-13	1.51732743079591e-12	0	0	2.90535271180432	84.0485680739618	IFITM3;CD86;SAMD9L;CIITA;IFITM2;EIF4E3;SPPL2A;UBE2L6;ADAR;IFI35;IFIT1;IFIT3;IFI44L;IFIT2;OASL;IFIH1;MT2A;CASP7;CASP3;DHX58;TNFSF10;EPSTI1;CASP1;TRIM25;CD38;TRIM26;ITGB7;JAK2;TRIM21;CMTR1;HERC6;IL15RA;RSAD2;SP110;DDX58;TAP1;TRAFD1;NUP93;VAMP8;PLSCR1;PSMA3;IFI27;MTHFD2;PSMA2;OAS2;IRF4;OAS3;IRF2;PSME1;PSME2;CMPK2;IRF8;LAP3;RBCK1;VAMP5;LY6E;C1R;NOD1;SRI;DDX60;HIF1A;USP18;PSMB10;HLA-DMA;KLRK1;SLC25A28;PSMB2;CCL5;ISOC1;ST3GAL5;HLA-DQA1;GBP4;CD74;VCAM1;PNPT1;STAT1;STAT2;GZMA;MX1;EIF2AK2;IFI44;ISG15;NMI;PARP14;PARP12;PSMB8;PML;PSMB9;BST2;ZNFX1;IL2RB;PTPN6;XAF1;GPR18;HLA-DRB1;PFKP
Unfolded Protein Response	59/113	1.54966968077112e-10	7.74834840385558e-10	0	0	3.42380501474245	77.3362541744215	ERO1A;POP4;IFIT1;CKS1B;TATDN2;KHSRP;MTREX;BANF1;SLC30A5;DDX10;PDIA6;DNAJC3;MTHFD2;DKC1;NHP2;GEMIN4;PREB;KDELR3;ATF6;DCP2;EXOC2;PARN;CXXC1;NOLC1;SLC1A4;SDAD1;HSP90B1;EXOSC5;EXOSC4;EXOSC10;EXOSC9;EIF4EBP1;SSR1;EXOSC2;EIF4E;SEC11A;EXOSC1;SEC31A;NOP56;NOP14;NPM1;HSPA5;NFYB;LSM1;ASNS;EIF2S1;LSM4;YIF1A;SPCS3;CNOT6;SPCS1;XPOT;PSAT1;CNOT2;SRPRB;HYOU1;CALR;ALDH18A1;EIF4G1
